range,posture,start,end,
0,Lying,1389077,1391101,
0,Lying,1389077,1391117,
0,Lying,1389077,1391127,
0,Lying,1389077,1391145,
0,Lying,1389077,1391157,
0,Lying,1389077,1391170,
0,Lying,1389077,1391185,
0,Lying,1389077,1391199,
0,Lying,1389077,1391212,
0,Lying,1389077,1391227,
0,Lying,1389077,1391238,
0,Lying,1389077,1391256,
0,Lying,1389077,1391267,
0,Lying,1389077,1391286,
0,Lying,1389077,1391296,
0,Lying,1389077,1391309,
0,Lying,1389077,1391325,
0,Lying,1393683,1393696,
0,Lying,1393683,1393713,
0,Lying,1393683,1393726,
0,Lying,1393683,1393736,
0,Lying,1393683,1393755,
0,Lying,1393683,1393765,
0,Lying,1393683,1393783,
0,Lying,1393683,1393795,
0,Lying,1393683,1393807,
0,Lying,1393683,1393823,
0,Lying,1393683,1393837,
0,Lying,1393683,1393852,
0,Lying,1393683,1393865,
0,Lying,1393683,1393875,
0,Lying,1393683,1393894,
0,Lying,1393683,1393905,
0,Lying,1393683,1393921,
0,Lying,1393683,1393934,
0,Lying,1393683,1393947,
0,Lying,1393683,1393963,
0,Lying,1393683,1393976,
0,Lying,1393683,1393986,
0,Lying,1393683,1394002,
0,Lying,1393683,1394016,
0,Lying,1393683,1394031,
0,Lying,1393683,1394044,
0,Lying,1393683,1394060,
0,Lying,1393683,1394073,
0,Lying,1393683,1394086,
0,Lying,1393683,1394103,
0,Lying,1393683,1394113,
0,Lying,1393683,1394126,
0,Lying,1393683,1394142,
0,Lying,1393683,1394155,
0,Lying,1393683,1394171,
0,Lying,1393683,1394184,
0,Lying,1393683,1394200,
0,Lying,1393683,1394213,
0,Lying,1393683,1394224,
0,Lying,1393683,1394242,
0,Lying,1393683,1394252,
0,Lying,1393683,1394266,
0,Lying,1393683,1394282,
0,Lying,1393683,1394294,
0,Lying,1393683,1394306,
0,Lying,1393683,1394324,
0,Lying,1393683,1394334,
0,Lying,1393683,1394353,
0,Lying,1393683,1394363,
0,Lying,1393683,1394393,
0,Lying,1393683,1394406,
0,Lying,1393683,1394416,
0,Lying,1393683,1394435,
0,Lying,1393683,1394445,
0,Lying,1393683,1394463,
0,Lying,1393683,1394473,
0,Lying,1393683,1394487,
0,Lying,1393683,1394503,
0,Lying,1393683,1394516,
0,Lying,1393683,1394532,
0,Lying,1393683,1394545,
0,Lying,1393683,1394555,
0,Lying,1393683,1394572,
0,Lying,1393683,1394585,
0,Lying,1393683,1394600,
0,Lying,1393683,1394614,
0,Lying,1393683,1394627,
0,Lying,1393683,1394642,
0,Lying,1393683,1394656,
0,Lying,1393683,1394671,
0,Lying,1393683,1394682,
0,Lying,1393683,1394696,
0,Lying,1393683,1394711,
0,Lying,1393683,1394724,
0,Lying,1393683,1394740,
0,Lying,1393683,1394753,
0,Lying,1393683,1394766,
0,Lying,1393683,1394782,
0,Lying,1393683,1394793,
0,Lying,1393683,1394808,
0,Lying,1393683,1394822,
0,Lying,1393683,1394835,
0,Lying,1393683,1394850,
0,Lying,1393683,1394864,
0,Lying,1393683,1394880,
0,Lying,1393683,1394893,
0,Lying,1393683,1394904,
0,Lying,1393683,1394922,
0,Lying,1393683,1394932,
0,Lying,1393683,1394946,
0,Lying,1393683,1394961,
0,Lying,1393683,1394974,
0,Lying,1393683,1394991,
0,Lying,1393683,1395004,
0,Lying,1393683,1395014,
0,Lying,1393683,1395033,
0,Lying,1393683,1395043,
0,Lying,1393683,1395059,
0,Lying,1393683,1395073,
0,Lying,1393683,1395088,
0,Lying,1393683,1395101,
0,Lying,1393683,1395115,
0,Lying,1393683,1395130,
0,Lying,1393683,1395143,
0,Lying,1393683,1395153,
0,Lying,1393683,1395170,
0,Lying,1393683,1395183,
0,Lying,1393683,1395198,
0,Lying,1393683,1395212,
0,Lying,1393683,1395227,
0,Lying,1393683,1395240,
0,Lying,1393683,1395252,
0,Lying,1393683,1395270,
0,Lying,1393683,1395280,
0,Lying,1393683,1395294,
0,Lying,1393683,1395309,
0,Lying,1393683,1395322,
0,Lying,1393683,1395336,
0,Lying,1393683,1395351,
0,Lying,1401072,1401085,
0,Lying,1401072,1401101,
0,Lying,1401072,1401111,
0,Lying,1401072,1401124,
0,Lying,1401072,1401141,
0,Lying,1401072,1401154,
0,Lying,1401072,1401169,
0,Lying,1401072,1401183,
0,Lying,1401072,1401196,
0,Lying,1401072,1401211,
0,Lying,1401072,1401223,
0,Lying,1401072,1401241,
0,Lying,1401072,1401251,
0,Lying,1401072,1401265,
0,Lying,1401072,1401280,
0,Lying,1401072,1401293,
0,Lying,1401072,1401304,
0,Lying,1401072,1401322,
0,Lying,1401072,1401333,
0,Lying,1401072,1401352,
0,Lying,1401072,1401362,
0,Lying,1401072,1401375,
0,Lying,1401072,1401391,
0,Lying,1401072,1401404,
0,Lying,1401072,1401419,
0,Lying,1401072,1401433,
0,Lying,1401072,1401444,
0,Lying,1401072,1401462,
0,Lying,1401072,1401473,
0,Lying,1401072,1401488,
0,Lying,1401072,1401501,
0,Lying,1401072,1401515,
0,Lying,1401072,1401531,
0,Lying,1401072,1401543,
0,Lying,1401072,1401560,
0,Lying,1401072,1401570,
0,Lying,1401072,1401583,
0,Lying,1401072,1401598,
0,Lying,1401072,1401612,
0,Lying,1401072,1401625,
0,Lying,1401072,1401641,
0,Lying,1401072,1401655,
0,Lying,1401072,1401670,
0,Lying,1401072,1401680,
0,Lying,1401072,1401694,
0,Lying,1401072,1401710,
0,Lying,1401072,1401722,
0,Lying,1401072,1401739,
0,Lying,1401072,1401752,
0,Lying,1401072,1401765,
0,Lying,1401072,1401781,
0,Lying,1401072,1401791,
0,Lying,1401072,1401809,
0,Lying,1401072,1401821,
0,Lying,1401072,1401833,
0,Lying,1401072,1401849,
0,Lying,1401072,1401863,
0,Lying,1401072,1401878,
0,Lying,1401072,1401891,
0,Lying,1401072,1401902,
0,Lying,1401072,1401920,
0,Lying,1401072,1401931,
0,Lying,1401072,1401947,
0,Lying,1401072,1401960,
0,Lying,1401072,1401973,
0,Lying,1401072,1401989,
0,Lying,1401072,1402005,
0,Lying,1401072,1402018,
90,Lying,1418468,1418479,
90,Lying,1418468,1418498,
90,Lying,1418468,1418508,
90,Lying,1418468,1418521,
90,Lying,1418468,1418536,
90,Lying,1418468,1418550,
90,Lying,1418468,1418566,
90,Lying,1418468,1418578,
90,Lying,1418468,1418590,
90,Lying,1418468,1418608,
90,Lying,1418468,1418618,
90,Lying,1418468,1418637,
90,Lying,1418468,1418647,
90,Lying,1418468,1418660,
90,Lying,1418468,1418677,
90,Lying,1418468,1418690,
90,Lying,1418468,1418705,
90,Lying,1418468,1418719,
90,Lying,1418468,1418729,
90,Lying,1418468,1418745,
90,Lying,1418468,1418758,
90,Lying,1418468,1418774,
90,Lying,1418468,1418787,
90,Lying,1418468,1418801,
90,Lying,1418468,1418816,
90,Lying,1418468,1418831,
90,Lying,1418468,1418845,
90,Lying,1418468,1418856,
90,Lying,1418468,1418874,
90,Lying,1418468,1418885,
90,Lying,1418468,1418898,
90,Lying,1418468,1418913,
90,Lying,1418468,1418927,
90,Lying,1418468,1418940,
90,Lying,1418468,1418955,
90,Lying,1418468,1418972,
90,Lying,1418468,1418985,
90,Lying,1418468,1418995,
90,Lying,1418468,1419009,
90,Lying,1418468,1419022,
90,Lying,1418468,1419037,
90,Lying,1418468,1419047,
90,Lying,1418468,1419066,
90,Lying,1418468,1419077,
90,Lying,1418468,1419092,
90,Lying,1418468,1419106,
90,Lying,1418468,1419119,
90,Lying,1418468,1419134,
90,Lying,1418468,1419148,
90,Lying,1418468,1419164,
90,Lying,1418468,1419177,
90,Lying,1418468,1419188,
90,Lying,1418468,1419206,
90,Lying,1418468,1419216,
90,Lying,1418468,1419233,
90,Lying,1418468,1419245,
90,Lying,1418468,1419258,
90,Lying,1418468,1419275,
90,Lying,1418468,1419288,
90,Lying,1418468,1419298,
90,Lying,1418468,1419317,
90,Lying,1418468,1419327,
90,Lying,1418468,1419343,
90,Lying,1418468,1419357,
90,Lying,1418468,1419369,
90,Lying,1418468,1419385,
90,Lying,1418468,1419399,
90,Lying,1418468,1419414,
90,Lying,1418468,1419424,
90,Lying,1418468,1419438,
90,Lying,1418468,1419454,
90,Lying,1418468,1419467,
90,Lying,1418468,1419483,
90,Lying,1418468,1419496,
90,Lying,1418468,1419509,
90,Lying,1418468,1419525,
90,Lying,1418468,1419536,
90,Lying,1418468,1419548,
90,Lying,1418468,1419565,
90,Lying,1421464,1421483,
90,Lying,1421464,1421493,
90,Lying,1421464,1421511,
90,Lying,1421464,1421522,
90,Lying,1421464,1421536,
90,Lying,1421464,1421551,
90,Lying,1421464,1421564,
90,Lying,1421464,1421580,
90,Lying,1421464,1421593,
90,Lying,1421464,1421604,
90,Lying,1421464,1421620,
90,Lying,1421464,1421633,
90,Lying,1421464,1421648,
90,Lying,1421464,1421662,
90,Lying,1421464,1421675,
90,Lying,1421464,1421690,
90,Lying,1421464,1421704,
90,Lying,1421464,1421715,
90,Lying,1421464,1421730,
90,Lying,1421464,1421744,
90,Lying,1421464,1421759,
90,Lying,1421464,1421772,
90,Lying,1421464,1421789,
90,Lying,1421464,1421802,
90,Lying,1421464,1421814,
90,Lying,1421464,1421831,
90,Lying,1421464,1421841,
90,Lying,1421464,1421854,
90,Lying,1421464,1421870,
90,Lying,1421464,1421883,
90,Lying,1421464,1421899,
90,Lying,1421464,1421913,
90,Lying,1421464,1421928,
90,Lying,1421464,1421941,
90,Lying,1421464,1421952,
90,Lying,1421464,1421965,
90,Lying,1421464,1421981,
90,Lying,1421464,1421993,
90,Lying,1421464,1422010,
90,Lying,1421464,1422023,
90,Lying,1421464,1422033,
90,Lying,1421464,1422052,
90,Lying,1421464,1422062,
90,Lying,1421464,1422081,
90,Lying,1421464,1422092,
90,Lying,1421464,1422104,
90,Lying,1421464,1422120,
90,Lying,1421464,1422134,
90,Lying,1421464,1422149,
90,Lying,1421464,1422162,
90,Lying,1421464,1422173,
90,Lying,1421464,1422189,
90,Lying,1421464,1422202,
90,Lying,1421464,1422218,
90,Lying,1421464,1422231,
90,Lying,1421464,1422244,
90,Lying,1421464,1422260,
90,Lying,1421464,1422273,
90,Lying,1421464,1422289,
90,Lying,1421464,1422300,
90,Lying,1421464,1422313,
90,Lying,1421464,1422328,
90,Lying,1421464,1422342,
90,Lying,1421464,1422355,
90,Lying,1421464,1422370,
90,Lying,1421464,1422384,
90,Lying,1421464,1422400,
90,Lying,1421464,1422410,
90,Lying,1421464,1422424,
90,Lying,1421464,1422439,
90,Lying,1421464,1422452,
90,Lying,1421464,1422469,
90,Lying,1421464,1422481,
90,Lying,1421464,1422494,
90,Lying,1421464,1422511,
90,Lying,1421464,1422521,
90,Lying,1421464,1422539,
90,Lying,1421464,1422550,
90,Lying,1421464,1422563,
90,Lying,1421464,1422579,
90,Lying,1421464,1422592,
90,Lying,1424594,1424605,
90,Lying,1424594,1424618,
90,Lying,1424594,1424634,
90,Lying,1424594,1424648,
90,Lying,1424594,1424660,
90,Lying,1424594,1424676,
90,Lying,1424594,1424690,
90,Lying,1424594,1424700,
90,Lying,1424594,1424716,
90,Lying,1424594,1424729,
90,Lying,1424594,1424745,
90,Lying,1424594,1424758,
90,Lying,1424594,1424772,
90,Lying,1424594,1424787,
90,Lying,1424594,1424797,
90,Lying,1424594,1424816,
90,Lying,1424594,1424827,
90,Lying,1424594,1424839,
90,Lying,1424594,1424856,
90,Lying,1424594,1424869,
90,Lying,1424594,1424882,
90,Lying,1424594,1424898,
90,Lying,1424594,1424908,
90,Lying,1424594,1424921,
90,Lying,1424594,1424937,
90,Lying,1424594,1424951,
90,Lying,1424594,1424966,
90,Lying,1424594,1424979,
90,Lying,1424594,1424995,
90,Lying,1424594,1425008,
90,Lying,1424594,1425018,
90,Lying,1424594,1425037,
90,Lying,1424594,1425048,
90,Lying,1424594,1425061,
90,Lying,1424594,1425077,
90,Lying,1424594,1425090,
90,Lying,1424594,1425105,
90,Lying,1424594,1425119,
90,Lying,1424594,1425130,
90,Lying,1424594,1425148,
90,Lying,1424594,1425159,
90,Lying,1424594,1425174,
90,Lying,1424594,1425187,
90,Lying,1424594,1425201,
90,Lying,1424594,1425216,
90,Lying,1424594,1425229,
90,Lying,1424594,1425246,
90,Lying,1424594,1425259,
90,Lying,1424594,1425269,
90,Lying,1424594,1425285,
90,Lying,1424594,1425298,
90,Lying,1424594,1425314,
90,Lying,1424594,1425328,
90,Lying,1424594,1425340,
90,Lying,1424594,1425356,
90,Lying,1424594,1425367,
90,Lying,1424594,1425380,
90,Lying,1424594,1425395,
90,Lying,1424594,1425409,
90,Lying,1424594,1425425,
90,Lying,1424594,1425438,
90,Lying,1424594,1425451,
90,Lying,1424594,1425467,
90,Lying,1424594,1425477,
90,Lying,1424594,1425496,
90,Lying,1424594,1425507,
90,Lying,1424594,1425519,
90,Lying,1424594,1425536,
90,Lying,1424594,1425549,
90,Lying,1424594,1425562,
90,Lying,1424594,1425577,
90,Lying,1424594,1425588,
90,Lying,1424594,1425606,
90,Lying,1424594,1425617,
90,Lying,1424594,1425636,
90,Lying,1424594,1425646,
90,Lying,1424594,1425659,
90,Lying,1424594,1425675,
90,Lying,1424594,1425688,
90,Lying,1424594,1425698,
90,Lying,1424594,1425717,
90,Lying,1424594,1425728,
90,Lying,1424594,1425743,
90,Lying,1424594,1425757,
90,Lying,1424594,1425772,
90,Lying,1424594,1425785,
90,Lying,1424594,1425799,
90,Lying,1424594,1425815,
90,Lying,1424594,1425827,
90,Lying,1424594,1425839,
90,Lying,1424594,1425854,
90,Lying,1424594,1425867,
90,Lying,1424594,1425883,
90,Lying,1424594,1425896,
90,Lying,1424594,1425909,
90,Lying,1424594,1425926,
90,Lying,1424594,1425939,
90,Lying,1424594,1425949,
90,Lying,1424594,1425965,
90,Lying,1424594,1425978,
90,Lying,1424594,1425994,
90,Lying,1424594,1426007,
90,Lying,1424594,1426020,
90,Lying,1424594,1426036,
45,Lying,1440596,1440613,
45,Lying,1440596,1440626,
45,Lying,1440596,1440642,
45,Lying,1440596,1440655,
45,Lying,1440596,1440668,
45,Lying,1440596,1440684,
45,Lying,1440596,1440697,
45,Lying,1440596,1440713,
45,Lying,1440596,1440723,
45,Lying,1440596,1440737,
45,Lying,1440596,1440752,
45,Lying,1440596,1440765,
45,Lying,1440596,1440779,
45,Lying,1440596,1440794,
45,Lying,1440596,1440807,
45,Lying,1440596,1440824,
45,Lying,1440596,1440834,
45,Lying,1440596,1440849,
45,Lying,1440596,1440863,
45,Lying,1440596,1440876,
45,Lying,1440596,1440892,
45,Lying,1440596,1440906,
45,Lying,1440596,1440918,
45,Lying,1440596,1440934,
45,Lying,1440596,1440945,
45,Lying,1440596,1440963,
45,Lying,1440596,1440973,
45,Lying,1440596,1440987,
45,Lying,1440596,1441003,
45,Lying,1440596,1441016,
45,Lying,1440596,1441032,
45,Lying,1440596,1441045,
45,Lying,1440596,1441055,
45,Lying,1440596,1441074,
45,Lying,1440596,1441085,
45,Lying,1440596,1441100,
45,Lying,1440596,1441114,
45,Lying,1440596,1441127,
45,Lying,1440596,1441142,
45,Lying,1440596,1441156,
45,Lying,1440596,1441171,
45,Lying,1440596,1441184,
45,Lying,1440596,1441196,
45,Lying,1440596,1441211,
45,Lying,1440596,1441224,
45,Lying,1440596,1441238,
45,Lying,1440596,1441253,
45,Lying,1440596,1441266,
45,Lying,1440596,1441283,
45,Lying,1440596,1441293,
45,Lying,1440596,1441306,
45,Lying,1440596,1441321,
45,Lying,1440596,1441335,
45,Lying,1440596,1441350,
45,Lying,1440596,1441363,
45,Lying,1440596,1441377,
45,Lying,1440596,1441393,
45,Lying,1440596,1441403,
45,Lying,1440596,1441422,
45,Lying,1440596,1441432,
45,Lying,1440596,1441445,
45,Lying,1440596,1441461,
45,Lying,1440596,1441474,
45,Lying,1440596,1441490,
45,Lying,1440596,1441504,
45,Lying,1440596,1441514,
45,Lying,1440596,1441532,
45,Lying,1440596,1441543,
45,Lying,1440596,1441556,
45,Lying,1440596,1441572,
45,Lying,1440596,1441585,
45,Lying,1440596,1441601,
45,Lying,1440596,1441614,
45,Lying,1440596,1441625,
45,Lying,1440596,1441643,
45,Lying,1440596,1441653,
45,Lying,1440596,1441670,
45,Lying,1440596,1441683,
45,Lying,1440596,1441696,
45,Lying,1440596,1441712,
45,Lying,1440596,1441725,
45,Lying,1440596,1441735,
45,Lying,1440596,1441754,
45,Lying,1440596,1441764,
45,Lying,1440596,1441780,
45,Lying,1440596,1441794,
45,Lying,1440596,1441807,
45,Lying,1440596,1441822,
45,Lying,1440596,1441836,
45,Lying,1440596,1441851,
45,Lying,1440596,1441864,
45,Lying,1440596,1441874,
45,Lying,1440596,1441891,
45,Lying,1440596,1441904,
45,Lying,1440596,1441920,
45,Lying,1440596,1441933,
45,Lying,1440596,1441946,
45,Lying,1440596,1441961,
45,Lying,1440596,1441973,
45,Lying,1440596,1441991,
45,Lying,1440596,1442001,
45,Lying,1440596,1442015,
45,Lying,1440596,1442030,
45,Lying,1440596,1442043,
45,Lying,1440596,1442057,
45,Lying,1440596,1442072,
45,Lying,1445777,1445790,
45,Lying,1445777,1445807,
45,Lying,1445777,1445820,
45,Lying,1445777,1445835,
45,Lying,1445777,1445849,
45,Lying,1445777,1445864,
45,Lying,1445777,1445877,
45,Lying,1445777,1445889,
45,Lying,1445777,1445904,
45,Lying,1445777,1445917,
45,Lying,1445777,1445931,
45,Lying,1445777,1445946,
45,Lying,1445777,1445959,
45,Lying,1445777,1445975,
45,Lying,1445777,1445988,
45,Lying,1445777,1445999,
45,Lying,1445777,1446014,
45,Lying,1445777,1446028,
45,Lying,1445777,1446043,
45,Lying,1445777,1446056,
45,Lying,1445777,1446070,
45,Lying,1445777,1446086,
45,Lying,1445777,1446096,
45,Lying,1445777,1446110,
45,Lying,1445777,1446125,
45,Lying,1445777,1446138,
45,Lying,1445777,1446154,
45,Lying,1445777,1446167,
45,Lying,1445777,1446183,
45,Lying,1445777,1446197,
45,Lying,1445777,1446207,
45,Lying,1445777,1446225,
45,Lying,1445777,1446236,
45,Lying,1445777,1446252,
45,Lying,1445777,1446265,
45,Lying,1445777,1446278,
45,Lying,1445777,1446294,
45,Lying,1445777,1446307,
45,Lying,1445777,1446323,
45,Lying,1445777,1446336,
45,Lying,1445777,1446346,
45,Lying,1445777,1446363,
45,Lying,1445777,1446376,
45,Lying,1445777,1446388,
45,Lying,1445777,1446405,
45,Lying,1445777,1446418,
45,Lying,1445777,1446433,
45,Lying,1445777,1446447,
45,Lying,1445777,1446457,
45,Lying,1445777,1446473,
45,Lying,1445777,1446487,
45,Lying,1445777,1446502,
45,Lying,1445777,1446515,
45,Lying,1445777,1446529,
45,Lying,1445777,1446544,
45,Lying,1445777,1446557,
45,Lying,1445777,1446574,
45,Lying,1445777,1446584,
45,Lying,1445777,1446602,
45,Lying,1445777,1446612,
45,Lying,1445777,1446626,
45,Lying,1445777,1446639,
45,Lying,1445777,1446654,
45,Lying,1445777,1446666,
45,Lying,1445777,1446679,
45,Lying,1445777,1446694,
45,Lying,1445777,1446708,
45,Lying,1445777,1446723,
45,Lying,1445777,1446736,
45,Lying,1445777,1446753,
45,Lying,1445777,1446765,
45,Lying,1445777,1446776,
45,Lying,1445777,1446795,
45,Lying,1445777,1446805,
45,Lying,1445777,1446823,
45,Lying,1445777,1446834,
45,Lying,1445777,1446847,
45,Lying,1445777,1446863,
45,Lying,1445777,1446876,
45,Lying,1445777,1446887,
45,Lying,1445777,1446905,
45,Lying,1445777,1446916,
45,Lying,1445777,1446934,
45,Lying,1448763,1448778,
45,Lying,1448763,1448792,
45,Lying,1448763,1448805,
45,Lying,1448763,1448821,
45,Lying,1448763,1448834,
45,Lying,1448763,1448845,
45,Lying,1448763,1448860,
45,Lying,1448763,1448873,
45,Lying,1448763,1448889,
45,Lying,1448763,1448902,
45,Lying,1448763,1448915,
45,Lying,1448763,1448932,
45,Lying,1448763,1448944,
45,Lying,1448763,1448961,
45,Lying,1448763,1448971,
45,Lying,1448763,1448984,
45,Lying,1448763,1449000,
45,Lying,1448763,1449013,
45,Lying,1448763,1449029,
45,Lying,1448763,1449042,
45,Lying,1448763,1449056,
45,Lying,1448763,1449071,
45,Lying,1448763,1449081,
45,Lying,1448763,1449100,
45,Lying,1448763,1449111,
45,Lying,1448763,1449123,
45,Lying,1448763,1449140,
45,Lying,1448763,1449153,
45,Lying,1448763,1449166,
45,Lying,1448763,1449182,
45,Lying,1448763,1449192,
45,Lying,1448763,1449210,
45,Lying,1448763,1449222,
45,Lying,1448763,1449235,
45,Lying,1448763,1449250,
45,Lying,1448763,1449264,
45,Lying,1448763,1449279,
45,Lying,1448763,1449292,
45,Lying,1448763,1449303,
45,Lying,1448763,1449321,
45,Lying,1448763,1449332,
45,Lying,1448763,1449348,
45,Lying,1448763,1449361,
45,Lying,1448763,1449374,
45,Lying,1448763,1449390,
45,Lying,1448763,1449403,
45,Lying,1448763,1449419,
45,Lying,1448763,1449433,
45,Lying,1448763,1449443,
45,Lying,1448763,1449458,
45,Lying,1448763,1449472,
45,Lying,1448763,1449485,
45,Lying,1448763,1449500,
45,Lying,1448763,1449513,
45,Lying,1448763,1449530,
45,Lying,1448763,1449540,
45,Lying,1448763,1449559,
45,Lying,1448763,1449569,
45,Lying,1448763,1449582,
45,Lying,1448763,1449598,
45,Lying,1448763,1449612,
45,Lying,1448763,1449624,
45,Lying,1448763,1449640,
45,Lying,1448763,1449651,
45,Lying,1448763,1449669,
45,Lying,1448763,1449679,
45,Lying,1448763,1449693,
45,Lying,1448763,1449709,
45,Lying,1448763,1449722,
45,Lying,1448763,1449735,
45,Lying,1448763,1449751,
45,Lying,1448763,1449780,
45,Lying,1448763,1449796,
45,Lying,1448763,1449809,
45,Lying,1448763,1449820,
45,Lying,1448763,1449833,
45,Lying,1448763,1449848,
45,Lying,1448763,1449862,
45,Lying,1448763,1449872,
45,Lying,1448763,1449890,
45,Lying,1448763,1449902,
45,Lying,1448763,1449914,
45,Lying,1448763,1449930,
45,Lying,1448763,1449944,
45,Lying,1448763,1449959,
45,Lying,1448763,1449972,
45,Lying,1448763,1449982,
45,Lying,1448763,1450001,
45,Lying,1448763,1450012,
45,Lying,1448763,1450028,
45,Lying,1448763,1450041,
45,Lying,1448763,1450054,
45,Lying,1448763,1450070,
45,Lying,1448763,1450083,
45,Lying,1448763,1450099,
45,Lying,1448763,1450112,
45,Lying,1448763,1450123,
45,Lying,1448763,1450138,
45,Lying,1448763,1450151,
45,Lying,1448763,1450165,
45,Lying,1448763,1450183,
45,Lying,1448763,1450196,
45,Lying,1448763,1450210,
45,Lying,1448763,1450225,
45,Lying,1448763,1450238,
45,Lying,1448763,1450249,
45,Lying,1448763,1450262,
45,Lying,1448763,1450275,
45,Lying,1448763,1450291,
45,Lying,1448763,1450304,
45,Lying,1448763,1450320,
45,Lying,1448763,1450331,
45,Lying,1448763,1450344,
45,Lying,1448763,1450359,
45,Lying,1448763,1450373,
45,Lying,1448763,1450389,
45,Lying,1448763,1450401,
45,Lying,1448763,1450415,
45,Lying,1448763,1450431,
45,Lying,1448763,1450441,
45,Lying,1448763,1450460,
45,Lying,1448763,1450470,
45,Lying,1448763,1450483,
45,Lying,1448763,1450500,
45,Lying,1448763,1450513,
135,Lying,1474643,1474657,
135,Lying,1474643,1474673,
135,Lying,1474643,1474685,
135,Lying,1474643,1474697,
135,Lying,1474643,1474715,
135,Lying,1474643,1474725,
135,Lying,1474643,1474744,
135,Lying,1474643,1474754,
135,Lying,1474643,1474767,
135,Lying,1474643,1474784,
135,Lying,1474643,1474797,
135,Lying,1474643,1474812,
135,Lying,1474643,1474826,
135,Lying,1474643,1474836,
135,Lying,1474643,1474854,
135,Lying,1474643,1474865,
135,Lying,1474643,1474881,
135,Lying,1474643,1474894,
135,Lying,1474643,1474908,
135,Lying,1474643,1474923,
135,Lying,1474643,1474936,
135,Lying,1474643,1474952,
135,Lying,1474643,1474963,
135,Lying,1474643,1474976,
135,Lying,1474643,1474992,
135,Lying,1474643,1475005,
135,Lying,1474643,1475020,
135,Lying,1474643,1475034,
135,Lying,1474643,1475047,
135,Lying,1474643,1475062,
135,Lying,1474643,1475074,
135,Lying,1474643,1475087,
135,Lying,1474643,1475102,
135,Lying,1474643,1475116,
135,Lying,1474643,1475131,
135,Lying,1474643,1475144,
135,Lying,1474643,1475158,
135,Lying,1474643,1475174,
135,Lying,1474643,1475184,
135,Lying,1474643,1475203,
135,Lying,1474643,1475213,
135,Lying,1474643,1475226,
135,Lying,1474643,1475241,
135,Lying,1474643,1475255,
135,Lying,1474643,1475268,
135,Lying,1474643,1475284,
135,Lying,1474643,1475295,
135,Lying,1474643,1475313,
135,Lying,1474643,1475323,
135,Lying,1474643,1475337,
135,Lying,1474643,1475353,
135,Lying,1474643,1475365,
135,Lying,1474643,1475382,
135,Lying,1474643,1475395,
135,Lying,1474643,1475405,
135,Lying,1474643,1475424,
135,Lying,1474643,1475434,
135,Lying,1474643,1475450,
135,Lying,1474643,1475464,
135,Lying,1474643,1475476,
135,Lying,1474643,1475492,
135,Lying,1474643,1475506,
135,Lying,1474643,1475521,
135,Lying,1474643,1475532,
135,Lying,1474643,1475545,
135,Lying,1474643,1475561,
135,Lying,1474643,1475574,
135,Lying,1474643,1475590,
135,Lying,1474643,1475603,
135,Lying,1474643,1475616,
135,Lying,1474643,1475632,
135,Lying,1474643,1475643,
135,Lying,1474643,1475655,
135,Lying,1474643,1475672,
135,Lying,1474643,1475685,
135,Lying,1474643,1475700,
135,Lying,1474643,1475714,
135,Lying,1474643,1475727,
135,Lying,1474643,1475742,
135,Lying,1474643,1475753,
135,Lying,1474643,1475772,
135,Lying,1474643,1475782,
135,Lying,1474643,1475795,
135,Lying,1474643,1475811,
135,Lying,1474643,1475824,
135,Lying,1474643,1475841,
135,Lying,1474643,1475853,
135,Lying,1474643,1475864,
135,Lying,1474643,1475883,
135,Lying,1474643,1475893,
135,Lying,1474643,1475906,
135,Lying,1474643,1475921,
135,Lying,1474643,1475935,
135,Lying,1474643,1475951,
135,Lying,1474643,1475964,
135,Lying,1474643,1475977,
135,Lying,1474643,1475993,
135,Lying,1474643,1476003,
135,Lying,1474643,1476020,
135,Lying,1474643,1476032,
135,Lying,1477893,1477998,
135,Lying,1477893,1478020,
135,Lying,1477893,1478035,
135,Lying,1477893,1478051,
135,Lying,1477893,1478059,
135,Lying,1477893,1478077,
135,Lying,1477893,1478088,
135,Lying,1477893,1478104,
135,Lying,1477893,1478117,
135,Lying,1477893,1478130,
135,Lying,1477893,1478140,
135,Lying,1477893,1478159,
135,Lying,1477893,1478169,
135,Lying,1477893,1478182,
135,Lying,1477893,1478199,
135,Lying,1477893,1478211,
135,Lying,1477893,1478224,
135,Lying,1477893,1478241,
135,Lying,1477893,1478251,
135,Lying,1477893,1478264,
135,Lying,1477893,1478280,
135,Lying,1477893,1478293,
135,Lying,1477893,1478309,
135,Lying,1477893,1478323,
135,Lying,1477893,1478335,
135,Lying,1477893,1478346,
135,Lying,1477893,1478362,
135,Lying,1477893,1478375,
135,Lying,1477893,1478388,
135,Lying,1477893,1478404,
135,Lying,1477893,1478417,
135,Lying,1477893,1478433,
135,Lying,1477893,1478444,
135,Lying,1477893,1478457,
135,Lying,1477893,1478472,
135,Lying,1477893,1478486,
135,Lying,1477893,1478502,
135,Lying,1477893,1478514,
135,Lying,1477893,1478528,
135,Lying,1477893,1478544,
135,Lying,1477893,1478554,
135,Lying,1477893,1478573,
135,Lying,1477893,1478583,
135,Lying,1477893,1478596,
135,Lying,1477893,1478612,
135,Lying,1477893,1478625,
135,Lying,1477893,1478641,
135,Lying,1477893,1478654,
135,Lying,1477893,1478665,
135,Lying,1477893,1478683,
