Direction,tCount,Time,HeadPolar,HeadAzimuth,TrunkPolar,TrunkAzimuth
0,3,123.3672,64.47861,61.42035,0,0,
0,3,123.3948,67.83499,58.75044,0,0,
0,3,123.4226,70.98319,56.16479,0,0,
0,3,123.4507,73.60764,53.93731,0,0,
0,3,123.4785,76.07159,51.8054,0,0,
0,3,123.5063,78.01492,49.7648,0,0,
0,3,123.5339,79.45596,47.6456,0,0,
0,3,123.5618,80.85154,45.87437,0,0,
0,3,123.5894,82.06233,44.16747,0,0,
0,3,123.6176,82.59505,42.8678,0,0,
0,3,123.6493,83.13834,41.1058,0,0,
90,1,140.1304,-25.63194,77.47639,0,0,
90,1,140.1578,-25.71265,77.45687,0,0,
90,1,140.1861,-25.77403,77.43381,0,0,
90,1,140.2134,-25.93909,77.44449,0,0,
90,1,140.2411,-26.06018,77.4425,0,0,
90,1,140.2691,-26.03753,77.41357,0,0,
90,1,140.2973,-25.8928,77.37757,0,0,
90,1,140.325,-25.7894,77.38817,0,0,
90,1,140.3521,-25.76715,77.42146,0,0,
90,1,140.3804,-25.80523,77.43268,0,0,
90,1,140.4087,-25.88002,77.42993,0,0,
90,1,140.4357,-25.94641,77.45186,0,0,
90,1,140.4636,-25.90148,77.44884,0,0,
90,1,140.4933,-26.12024,77.47076,0,0,
90,1,140.5205,-26.42723,77.54307,0,0,
90,1,140.547,-26.73689,77.67179,0,0,
90,1,140.5746,-27.17421,77.80139,0,0,
90,1,140.6024,-27.77193,78.01248,0,0,
90,1,140.6326,-28.97987,78.44137,0,0,
90,1,140.6573,-30.23283,78.82296,0,0,
90,1,140.6846,-32.06157,79.34928,0,0,
90,1,140.7123,-35.06527,80.12289,0,0,
90,1,140.7409,-40.54559,81.18613,0,0,
90,1,140.7684,-45.95292,81.91456,0,0,
90,1,140.7965,-53.83742,82.73961,0,0,
90,1,140.8243,-66.60319,83.52885,0,0,
90,1,140.8521,-79.64101,83.90436,0,0,
90,1,140.8802,82.8326,83.87846,0,0,
90,1,140.9078,67.57487,83.20075,0,0,
90,1,140.9359,57.07426,82.21044,0,0,
90,1,140.9633,47.00167,80.85759,0,0,
90,1,140.991,40.60931,79.35217,0,0,
90,1,141.0191,36.7492,78.15119,0,0,
90,1,141.0469,31.35977,76.60675,0,0,
90,1,141.0744,27.93269,75.16923,0,0,
90,1,141.1023,24.93212,73.80965,0,0,
90,1,141.1302,22.5716,72.46026,0,0,
90,1,141.1578,20.87932,71.36204,0,0,
90,1,141.1855,18.39109,70.15991,0,0,
90,2,143.1163,-25.42472,77.73418,0,0,
90,2,143.1438,-25.51258,77.77015,0,0,
90,2,143.1715,-25.64139,77.84696,0,0,
90,2,143.1997,-25.71283,77.89829,0,0,
90,2,143.2275,-25.70906,77.90089,0,0,
90,2,143.2555,-25.73543,77.85738,0,0,
90,2,143.2833,-25.75742,77.83514,0,0,
90,2,143.3107,-25.80645,77.8734,0,0,
90,2,143.3389,-25.81672,77.86851,0,0,
90,2,143.3663,-25.85777,77.85099,0,0,
90,2,143.3944,-25.95729,77.81574,0,0,
90,2,143.4218,-26.25388,77.89043,0,0,
90,2,143.4499,-26.70438,77.97507,0,0,
90,2,143.4777,-27.19524,78.12701,0,0,
90,2,143.5053,-28.33835,78.41657,0,0,
90,2,143.5331,-30.17028,78.90321,0,0,
90,2,143.5612,-34.07743,79.83636,0,0,
90,2,143.5889,-40.25218,80.93015,0,0,
90,2,143.6161,-47.90854,81.93498,0,0,
90,2,143.6441,-55.12075,82.54659,0,0,
90,2,143.6718,-62.94729,83.04456,0,0,
90,2,143.6997,-68.67805,83.28268,0,0,
90,2,143.7273,-75.82213,83.48082,0,0,
90,2,143.755,-82.98096,83.71069,0,0,
90,2,143.7833,-88.80479,83.83255,0,0,
90,2,143.8108,87.22082,83.85394,0,0,
90,2,143.8386,78.91903,83.6937,0,0,
90,2,143.8664,69.65408,83.20512,0,0,
90,2,143.8943,59.69252,82.5024,0,0,
90,2,143.9216,53.4041,81.7735,0,0,
90,2,143.9493,48.78693,81.14663,0,0,
90,2,143.9776,43.59341,80.24321,0,0,
90,2,144.0055,40.54861,79.51798,0,0,
90,2,144.033,37.76045,78.79867,0,0,
90,2,144.0611,34.63731,77.95003,0,0,
90,2,144.0884,32.55798,77.26236,0,0,
90,2,144.1169,28.81889,76.01745,0,0,
90,2,144.1444,26.01854,74.86001,0,0,
90,2,144.1721,23.58327,73.61935,0,0,
90,2,144.1999,20.7168,71.13906,0,0,
90,2,144.2279,18.71025,69.64665,0,0,
90,3,146.2564,-22.65383,76.75069,0,0,
90,3,146.2838,-22.63346,76.7626,0,0,
90,3,146.3109,-22.60231,76.78159,0,0,
90,3,146.3386,-22.57627,76.81483,0,0,
90,3,146.3665,-22.63249,76.82529,0,0,
90,3,146.3939,-22.63671,76.84836,0,0,
90,3,146.4218,-22.61831,76.88445,0,0,
90,3,146.4493,-22.59098,76.85485,0,0,
90,3,146.4772,-22.614,76.86137,0,0,
90,3,146.5052,-22.72597,76.86441,0,0,
90,3,146.5329,-22.76085,76.85286,0,0,
90,3,146.5607,-22.75113,76.8608,0,0,
90,3,146.5877,-22.98892,76.98659,0,0,
90,3,146.6158,-23.29293,77.11983,0,0,
90,3,146.6435,-23.98031,77.39161,0,0,
90,3,146.6714,-24.59582,77.64603,0,0,
90,3,146.6994,-25.15616,77.71945,0,0,
90,3,146.7271,-26.29084,78.02099,0,0,
90,3,146.7562,-27.9174,78.53522,0,0,
90,3,146.7826,-28.92196,78.77859,0,0,
90,3,146.8101,-30.40172,79.20522,0,0,
90,3,146.838,-32.6371,79.86016,0,0,
90,3,146.866,-35.58238,80.50744,0,0,
90,3,146.8941,-38.73702,81.10616,0,0,
90,3,146.9215,-43.46625,81.85625,0,0,
90,3,146.9495,-50.7954,82.73958,0,0,
90,3,146.9774,-57.75105,83.24812,0,0,
90,3,147.0063,-64.28096,83.60855,0,0,
90,3,147.0328,-72.66924,83.9823,0,0,
90,3,147.0615,-80.92323,84.22651,0,0,
90,3,147.0883,-88.59037,84.31425,0,0,
90,3,147.1163,84.04259,84.2841,0,0,
90,3,147.1443,75.53475,84.17631,0,0,
90,3,147.1713,67.20774,83.9145,0,0,
90,3,147.1992,58.29277,83.40388,0,0,
90,3,147.2272,52.27233,82.89356,0,0,
90,3,147.2553,45.22189,82.15873,0,0,
90,3,147.2829,39.46472,81.37147,0,0,
90,3,147.3101,34.97333,80.72407,0,0,
90,3,147.339,29.7783,79.61228,0,0,
90,3,147.3671,26.26056,78.23548,0,0,
90,3,147.3944,23.68976,77.06258,0,0,
90,3,147.4228,21.85787,76.10221,0,0,
90,3,147.4494,20.27601,74.99937,0,0,
90,3,147.4782,19.52805,73.99722,0,0,
90,3,147.5048,18.8778,73.2434,0,0,
90,3,147.5339,18.13064,72.14301,0,0,
90,3,147.5605,17.62725,71.6535,0,0,
90,3,147.5883,16.62959,70.70322,0,0,
90,3,147.6161,16.75716,70.65817,0,0,
90,3,147.6461,15.91478,70.45584,0,0,
90,3,147.6714,15.622,69.59531,0,0,
45,1,162.2682,-28.18151,79.30331,0,0,
45,1,162.2962,-28.23729,79.28074,0,0,
45,1,162.324,-28.3522,79.26009,0,0,
45,1,162.3514,-28.32478,79.22253,0,0,
45,1,162.3798,-28.17959,79.18391,0,0,
45,1,162.4065,-28.29926,79.21898,0,0,
45,1,162.4342,-28.41397,79.27751,0,0,
45,1,162.4623,-28.40939,79.32156,0,0,
45,1,162.49,-28.35546,79.35282,0,0,
45,1,162.5182,-28.32686,79.3367,0,0,
45,1,162.5459,-28.18057,79.26753,0,0,
45,1,162.5738,-28.19245,79.243,0,0,
45,1,162.6015,-28.15426,79.25984,0,0,
45,1,162.6293,-28.16022,79.28362,0,0,
45,1,162.6575,-28.25709,79.32858,0,0,
45,1,162.685,-28.41781,79.44358,0,0,
45,1,162.7124,-28.68819,79.69829,0,0,
45,1,162.7407,-29.18352,80.2057,0,0,
45,1,162.7682,-29.49991,80.89383,0,0,
45,1,162.7959,-29.1874,81.39597,0,0,
45,1,162.8243,-29.55108,82.33418,0,0,
45,1,162.8516,-28.98417,83.32098,0,0,
45,1,162.8795,-28.828,84.50713,0,0,
45,1,162.9075,-28.73995,86.284,0,0,
45,1,162.9363,-26.59569,88.03687,0,0,
45,1,162.9626,10.29089,89.6804,0,0,
45,1,162.9904,-40.35887,88.45947,0,0,
45,1,163.0183,-42.34361,87.0808,0,0,
45,1,163.046,-43.25443,85.62991,0,0,
45,1,163.0741,-43.72815,84.16864,0,0,
45,1,163.1015,-45.00994,82.80148,0,0,
45,1,163.1291,-45.76121,81.35669,0,0,
45,1,163.1574,-45.61766,79.82753,0,0,
45,1,163.1851,-46.90614,78.44619,0,0,
45,1,163.2128,-46.04559,76.79926,0,0,
45,1,163.2406,-45.20892,74.82122,0,0,
45,1,163.2683,-44.78469,73.0042,0,0,
45,1,163.2964,-43.01435,70.98596,0,0,
45,1,163.3238,-42.12711,68.94221,0,0,
45,1,163.3523,-42.17501,67.06712,0,0,
45,1,163.3792,-42.07398,65.31746,0,0,
45,1,163.407,-42.0996,63.93576,0,0,
45,1,163.435,-42.65395,62.68123,0,0,
45,1,163.4626,-43.39055,61.81025,0,0,
45,1,163.4905,-44.25356,61.14774,0,0,
45,1,163.5184,-45.98715,61.01573,0,0,
45,1,163.5459,-46.61526,60.48931,0,0,
45,1,163.5742,-47.75235,60.43854,0,0,
45,1,163.602,-48.56073,60.52933,0,0,
45,1,163.6297,-48.00083,60.14424,0,0,
45,1,163.6573,-48.20324,60.28608,0,0,
45,1,163.6852,-47.87466,60.25425,0,0,
45,1,163.7127,-47.29205,60.23908,0,0,
45,2,167.4487,-25.70007,76.39244,0,0,
45,2,167.477,-25.70451,76.40827,0,0,
45,2,167.5048,-25.75137,76.43275,0,0,
45,2,167.5321,-25.75527,76.42192,0,0,
45,2,167.5602,-25.87765,76.47514,0,0,
45,2,167.5878,-26.08988,76.53452,0,0,
45,2,167.6157,-26.18499,76.57959,0,0,
45,2,167.6441,-26.08541,76.68324,0,0,
45,2,167.6711,-26.17119,76.88842,0,0,
45,2,167.6992,-26.41863,77.32156,0,0,
45,2,167.7274,-26.87366,78.0154,0,0,
45,2,167.755,-27.70682,79.04668,0,0,
45,2,167.7825,-28.40914,80.18707,0,0,
45,2,167.8102,-28.95702,81.40614,0,0,
45,2,167.8384,-29.19687,82.61092,0,0,
45,2,167.8659,-28.49457,83.66485,0,0,
45,2,167.8938,-27.25149,84.72753,0,0,
45,2,167.9213,-23.52256,85.77567,0,0,
45,2,167.9489,-18.72103,86.89846,0,0,
45,2,167.9772,-3.51368,88.03816,0,0,
45,2,168.0051,51.36309,89.00417,0,0,
45,2,168.0325,-58.37364,87.86147,0,0,
45,2,168.0605,-50.46729,86.24313,0,0,
45,2,168.088,-43.8001,84.38605,0,0,
45,2,168.1162,-41.40665,82.644,0,0,
45,2,168.144,-40.84743,81.09039,0,0,
45,2,168.1717,-38.9282,79.15275,0,0,
45,2,168.1992,-38.08797,77.62294,0,0,
45,2,168.2276,-38.53817,76.19152,0,0,
45,2,168.2573,-38.22185,74.82624,0,0,
45,2,168.2824,-39.51657,73.72987,0,0,
45,2,168.31,-40.49415,72.52058,0,0,
45,2,168.3375,-40.38192,71.31075,0,0,
45,2,168.3655,-41.45591,70.01694,0,0,
45,2,168.3934,-41.85451,68.85072,0,0,
45,2,168.4217,-43.01068,67.41411,0,0,
45,2,168.449,-44.14721,66.02968,0,0,
45,2,168.4771,-44.58094,64.66187,0,0,
45,2,168.5048,-45.29166,63.46121,0,0,
45,2,168.5324,-45.5686,62.18211,0,0,
45,2,168.5606,-45.78405,60.85329,0,0,
45,3,170.4218,-24.40199,76.57395,0,0,
45,3,170.449,-24.48465,76.73103,0,0,
45,3,170.477,-24.63347,76.67369,0,0,
45,3,170.5047,-24.86307,76.52662,0,0,
45,3,170.5321,-24.93332,76.45131,0,0,
45,3,170.5602,-24.71842,76.28024,0,0,
45,3,170.5877,-24.55903,76.17094,0,0,
45,3,170.6162,-24.42565,76.21307,0,0,
45,3,170.6439,-24.3522,76.24706,0,0,
45,3,170.6713,-24.38083,76.48161,0,0,
45,3,170.6994,-24.26908,76.69776,0,0,
45,3,170.7269,-24.34472,76.82779,0,0,
45,3,170.7548,-24.40309,76.9851,0,0,
45,3,170.783,-24.88804,77.44508,0,0,
45,3,170.8102,-25.53177,77.82547,0,0,
45,3,170.8383,-26.06385,78.02199,0,0,
45,3,170.8659,-27.63111,78.71823,0,0,
45,3,170.8935,-29.13278,79.4562,0,0,
45,3,170.9216,-29.7085,80.01127,0,0,
45,3,170.9494,-31.5078,81.07205,0,0,
45,3,170.9773,-34.20351,82.48206,0,0,
45,3,171.0052,-36.10065,83.82216,0,0,
45,3,171.0325,-39.93301,85.38934,0,0,
45,3,171.0604,-47.78789,87.04554,0,0,
45,3,171.0877,-74.81851,88.7468,0,0,
45,3,171.1159,11.75558,88.84937,0,0,
45,3,171.1436,-16.88655,87.47284,0,0,
45,3,171.1713,-24.95199,86.03311,0,0,
45,3,171.1994,-28.1784,84.50317,0,0,
45,3,171.2271,-31.01832,83.22332,0,0,
45,3,171.2547,-32.6862,81.89439,0,0,
45,3,171.2822,-33.48716,80.40173,0,0,
45,3,171.3098,-34.58933,79.11955,0,0,
45,3,171.338,-35.69139,77.87769,0,0,
45,3,171.366,-36.71497,76.45068,0,0,
45,3,171.3934,-38.9514,75.48303,0,0,
45,3,171.4138,-39.22077,75.17966,0,0,
45,3,171.4372,-40.23595,74.18444,0,0,
45,3,171.4647,-41.12083,73.23853,0,0,
45,3,171.492,-41.43679,72.40035,0,0,
45,3,171.5197,-42.08035,71.73918,0,0,
45,3,171.549,-42.64129,71.1756,0,0,
45,3,171.5735,-43.57887,70.66336,0,0,
45,3,171.6013,-44.36372,70.30984,0,0,
45,3,171.6289,-44.66833,69.84531,0,0,
45,3,171.6573,-45.61194,69.55192,0,0,
45,3,171.6849,-45.71965,69.28845,0,0,
45,3,171.7124,-45.87187,68.78825,0,0,
45,3,171.7406,-46.58276,68.42103,0,0,
45,3,171.768,-46.72746,68.08896,0,0,
45,3,171.7964,-46.96701,67.465,0,0,
45,3,171.8239,-47.20021,66.9817,0,0,
45,3,171.8528,-47.34616,66.3914,0,0,
45,3,171.8821,-47.18312,65.80527,0,0,
45,3,171.9071,-47.08824,65.09426,0,0,
45,3,171.9329,-46.21429,64.36117,0,0,
45,3,171.9613,-45.96787,63.61262,0,0,
45,3,171.989,-45.59546,62.57055,0,0,
45,3,172.0175,-45.0344,61.78626,0,0,
45,3,172.0454,-44.72332,61.16003,0,0,
45,3,172.0729,-44.856,60.82338,0,0,
45,3,172.101,-45.19705,60.60942,0,0,
45,3,172.1285,-45.6841,60.55638,0,0,
45,3,172.1568,-46.06831,60.42038,0,0,
135,1,196.3243,-25.72017,76.43084,0,0,
135,1,196.3511,-25.65655,76.43833,0,0,
135,1,196.3789,-25.66727,76.4564,0,0,
135,1,196.4064,-25.69065,76.45201,0,0,
135,1,196.4344,-25.69133,76.41941,0,0,
135,1,196.4621,-25.72784,76.41698,0,0,
135,1,196.4902,-25.70336,76.41124,0,0,
135,1,196.5179,-25.68448,76.42236,0,0,
135,1,196.5454,-25.64947,76.43332,0,0,
135,1,196.5731,-25.69555,76.44311,0,0,
135,1,196.6011,-25.60318,76.42934,0,0,
135,1,196.6288,-25.62368,76.43344,0,0,
135,1,196.6569,-25.63212,76.48274,0,0,
135,1,196.6846,-25.6706,76.496,0,0,
135,1,196.7124,-25.8006,76.466,0,0,
135,1,196.7406,-26.36693,76.56928,0,0,
135,1,196.7677,-27.27199,76.7662,0,0,
135,1,196.7954,-27.919,76.89509,0,0,
135,1,196.8237,-29.08091,77.11282,0,0,
135,1,196.851,-31.06417,77.515,0,0,
135,1,196.8788,-33.49241,77.79819,0,0,
135,1,196.9092,-36.05395,78.09565,0,0,
135,1,196.9345,-40.2353,78.55568,0,0,
135,1,196.9623,-46.478,78.86739,0,0,
135,1,196.99,-52.55533,78.99596,0,0,
135,1,197.0179,-60.79334,79.01436,0,0,
135,1,197.0454,-70.4127,78.82936,0,0,
135,1,197.0728,-79.49229,78.22992,0,0,
135,1,197.1012,-88.06111,77.34071,0,0,
135,1,197.1288,86.89038,76.18428,0,0,
135,1,197.1565,81.55022,74.86912,0,0,
135,1,197.1841,78.17384,73.36111,0,0,
135,1,197.2119,74.96873,71.84057,0,0,
135,1,197.2401,72.2897,70.20473,0,0,
135,1,197.2676,70.20028,68.50909,0,0,
135,1,197.296,68.41718,66.80799,0,0,
135,1,197.3232,65.87189,65.37399,0,0,
135,1,197.351,64.61777,64.10771,0,0,
135,1,197.3796,63.30921,62.9834,0,0,
135,1,197.4068,62.48565,61.80415,0,0,
135,1,197.4346,61.8909,60.87857,0,0,
135,1,197.4621,61.39589,59.77243,0,0,
135,1,197.4898,61.37605,58.82135,0,0,
135,1,197.518,61.42676,58.03713,0,0,
135,1,197.5461,61.61408,57.15634,0,0,
135,1,197.5738,61.82269,56.19247,0,0,
135,1,197.6012,62.50121,55.34661,0,0,
135,1,197.6292,62.64319,54.33691,0,0,
135,1,197.6571,64.14986,53.20795,0,0,
135,1,197.685,63.93896,52.29088,0,0,
135,2,199.6655,-26.35152,76.09643,0,0,
135,2,199.6858,-26.09307,76.48129,0,0,
135,2,199.7159,-26.34563,76.56693,0,0,
135,2,199.7427,-26.74066,76.55093,0,0,
135,2,199.7691,-27.13717,76.6256,0,0,
135,2,199.7959,-27.26579,76.60349,0,0,
135,2,199.8228,-27.2149,76.55595,0,0,
135,2,199.8497,-27.24887,76.53632,0,0,
135,2,199.8773,-26.89353,76.44599,0,0,
135,2,199.9045,-26.85894,76.3084,0,0,
135,2,199.9317,-26.66548,76.15581,0,0,
135,2,199.9593,-26.83988,76.1384,0,0,
135,2,199.9874,-26.993,76.13483,0,0,
135,2,200.0136,-27.10872,76.1415,0,0,
135,2,200.0417,-27.12626,76.12588,0,0,
135,2,200.0692,-27.37516,76.22389,0,0,
135,2,200.0974,-27.74559,76.39809,0,0,
135,2,200.1252,-28.53572,76.69632,0,0,
135,2,200.1525,-30.74317,77.42724,0,0,
135,2,200.1808,-36.47574,78.962,0,0,
135,2,200.2084,-41.76034,79.7551,0,0,
135,2,200.2364,-44.79033,79.92256,0,0,
135,2,200.2641,-49.96484,80.23656,0,0,
135,2,200.2916,-54.72467,80.17365,0,0,
135,2,200.3197,-59.14312,80.04511,0,0,
135,2,200.348,-64.0499,79.75082,0,0,
135,2,200.3756,-69.06216,79.28291,0,0,
135,2,200.4041,-74.80389,78.68722,0,0,
135,2,200.4311,-81.9014,77.83245,0,0,
135,2,200.4588,-88.16345,76.63004,0,0,
135,2,200.4871,88.68449,75.09224,0,0,
135,2,200.515,83.62653,73.29222,0,0,
135,2,200.5425,79.78146,71.44264,0,0,
135,2,200.5708,76.8973,69.55624,0,0,
135,2,200.5979,75.45142,67.86517,0,0,
135,2,200.6261,74.23269,66.06126,0,0,
135,2,200.6535,72.99604,64.5517,0,0,
135,2,200.6878,72.58731,63.2627,0,0,
135,2,200.71,71.94202,61.86131,0,0,
135,2,200.737,71.23576,60.74821,0,0,
135,2,200.7645,70.09114,59.37852,0,0,
135,2,200.7925,67.74332,58.07726,0,0,
135,2,200.8221,65.4398,56.028,0,0,
135,2,200.8479,62.73129,54.20864,0,0,
135,2,200.8761,60.68831,52.9924,0,0,
135,3,202.8504,-10.00317,77.35546,0,0,
135,3,202.8784,-12.907,77.61082,0,0,
135,3,202.9073,-15.52182,77.61223,0,0,
135,3,202.9355,-18.32067,77.65899,0,0,
135,3,202.9612,-20.82034,77.52489,0,0,
135,3,202.9887,-23.61654,77.52682,0,0,
135,3,203.0168,-26.58062,77.52171,0,0,
135,3,203.0448,-29.30446,77.47205,0,0,
135,3,203.0721,-31.74656,77.35764,0,0,
135,3,203.1003,-33.44329,77.39825,0,0,
135,3,203.1283,-33.97601,77.35128,0,0,
135,3,203.1564,-32.91259,77.3653,0,0,
135,3,203.184,-31.76914,77.41502,0,0,
135,3,203.2119,-30.51475,77.4929,0,0,
135,3,203.2395,-30.00919,77.60141,0,0,
135,3,203.2677,-29.49943,77.73847,0,0,
135,3,203.2967,-29.01319,77.75637,0,0,
135,3,203.323,-28.53856,77.73849,0,0,
135,3,203.3492,-28.70288,77.71719,0,0,
135,3,203.3773,-29.0284,77.7309,0,0,
135,3,203.4052,-29.74817,77.78016,0,0,
135,3,203.4423,-30.47283,77.90311,0,0,
135,3,203.4666,-31.49596,78.09986,0,0,
135,3,203.4905,-32.80166,78.32929,0,0,
135,3,203.5197,-34.75526,78.6751,0,0,
135,3,203.5444,-37.49893,79.07077,0,0,
135,3,203.572,-39.90048,79.24448,0,0,
135,3,203.5998,-43.34375,79.55366,0,0,
135,3,203.6278,-47.74024,79.73046,0,0,
135,3,203.6555,-50.95624,79.74265,0,0,
135,3,203.6832,-54.41621,79.76457,0,0,
135,3,203.7111,-58.5545,79.66351,0,0,
135,3,203.7395,-61.80293,79.48655,0,0,
135,3,203.7667,-65.8779,79.4799,0,0,
135,3,203.7949,-71.41441,79.45602,0,0,
135,3,203.8225,-76.47697,79.12181,0,0,
135,3,203.8502,-79.96197,78.73147,0,0,
135,3,203.8781,-84.44922,78.26943,0,0,
135,3,203.9058,-88.38416,77.59725,0,0,
135,3,203.9341,91.3279,76.74048,0,0,
135,3,203.9613,87.81602,75.84596,0,0,
135,3,203.9886,85.60751,74.77182,0,0,
135,3,204.0169,83.21214,73.60708,0,0,
135,3,204.0447,81.78482,72.46785,0,0,
135,3,204.0723,79.80299,71.25553,0,0,
135,3,204.1001,77.79507,69.87703,0,0,
135,3,204.1277,75.661,68.6572,0,0,
135,3,204.1559,73.5376,67.08149,0,0,
135,3,204.1837,71.47659,65.48979,0,0,
135,3,204.2115,68.9986,64.16281,0,0,
135,3,204.2392,66.97045,62.81721,0,0,
135,3,204.2673,64.83774,61.59058,0,0,
135,3,204.2952,63.13316,60.48689,0,0,
135,3,204.3225,62.83493,59.66426,0,0,
135,3,204.3503,62.53891,58.88253,0,0,
135,3,204.3787,62.93168,58.1162,0,0,
135,3,204.4058,63.56499,57.49281,0,0,
135,3,204.4339,64.41482,56.69196,0,0,
135,3,204.4615,65.45853,55.91401,0,0,
135,3,204.489,66.59731,54.80343,0,0,
135,3,204.5171,67.30078,53.62732,0,0,
135,3,204.5452,68.41907,52.84093,0,0,
135,3,204.5726,69.17297,52.12743,0,0,
135,3,204.6005,69.24652,51.70037,0,0,
135,3,204.6281,69.36779,51.56131,0,0,
135,3,204.6562,68.95993,51.62762,0,0,
135,3,204.6844,68.36457,51.78864,0,0,
135,3,204.7115,67.96461,52.04051,0,0,
135,3,204.7396,66.72172,52.12621,0,0,
135,3,204.7673,65.48824,52.38363,0,0,
135,3,204.7953,64.22783,52.55203,0,0,
180,1,218.7952,-29.31644,77.81485,0,0,
180,1,218.823,-29.23307,77.8188,0,0,
180,1,218.8508,-29.16337,77.8148,0,0,
180,1,218.8787,-29.12801,77.81671,0,0,
180,1,218.9061,-29.20207,77.85719,0,0,
180,1,218.9343,-29.29767,77.86032,0,0,
180,1,218.9619,-29.36939,77.86256,0,0,
180,1,218.9902,-29.39816,77.88503,0,0,
180,1,219.0177,-29.50841,77.91941,0,0,
180,1,219.0452,-29.50035,77.89465,0,0,
180,1,219.0726,-29.42476,77.86818,0,0,
180,1,219.1006,-29.41782,77.8312,0,0,
180,1,219.1283,-29.38893,77.8216,0,0,
180,1,219.1562,-29.35725,77.83185,0,0,
180,1,219.1841,-29.49621,77.81684,0,0,
180,1,219.2115,-30.06831,77.77551,0,0,
180,1,219.2397,-30.74427,77.53698,0,0,
180,1,219.2676,-31.74991,77.29888,0,0,
180,1,219.2961,-32.7728,77.00103,0,0,
180,1,219.323,-33.75024,76.54576,0,0,
180,1,219.3505,-35.35654,76.04863,0,0,
180,1,219.3784,-37.19087,75.6123,0,0,
180,1,219.4107,-39.75714,74.79848,0,0,
180,1,219.4377,-42.25814,74.21036,0,0,
180,1,219.4669,-45.16862,73.66005,0,0,
180,1,219.4951,-48.12529,72.75154,0,0,
180,1,219.5256,-51.91488,71.71891,0,0,
180,1,219.5555,-55.04031,70.24307,0,0,
180,1,219.5843,-57.70219,68.54587,0,0,
180,1,219.6128,-60.34148,66.78895,0,0,
180,1,219.641,-63.07893,64.70835,0,0,
180,1,219.6694,-65.34084,62.40955,0,0,
180,1,219.6973,-67.87968,59.84433,0,0,
180,1,219.728,-70.51142,56.44518,0,0,
180,1,219.7534,-72.40283,52.85803,0,0,
180,1,219.7801,-74.2087,49.29804,0,0,
180,1,219.8079,-75.5237,46.04314,0,0,
180,1,219.8362,-76.46136,43.14896,0,0,
180,1,219.8641,-77.40643,40.63944,0,0,
180,1,219.8917,-78.03043,38.61217,0,0,
180,1,219.9201,-78.14908,37.10423,0,0,
180,1,219.9471,-78.00312,36.29227,0,0,
180,1,219.9751,-78.23425,35.77459,0,0,
180,1,220.0035,-78.39207,35.57565,0,0,
180,1,220.0304,-78.66467,35.44673,0,0,
180,1,220.0587,-78.99589,35.40706,0,0,
180,1,220.0866,-79.64412,35.11057,0,0,
180,1,220.1143,-80.05862,34.97186,0,0,
180,1,220.1421,-80.47515,34.87137,0,0,
180,1,220.1696,-80.81855,34.85407,0,0,
180,1,220.198,-81.54997,34.4887,0,0,
180,1,220.2254,-81.96189,34.13316,0,0,
180,1,220.253,-82.22662,33.99995,0,0,
180,1,220.2813,-82.45004,33.74246,0,0,
180,1,220.3087,-82.68722,33.33424,0,0,
180,2,225.7968,-27.36946,76.80235,0,0,
180,2,225.8195,-26.96257,76.65903,0,0,
180,2,225.8458,-26.73996,76.66766,0,0,
180,2,226.0366,-28.51484,76.37646,0,0,
180,2,226.0718,-37.22639,74.65095,0,0,
180,2,226.0992,-40.17277,73.85947,0,0,
180,2,226.1261,-43.44193,72.31349,0,0,
180,2,226.1528,-45.35507,71.3783,0,0,
180,2,226.1808,-48.69324,69.78376,0,0,
180,2,226.2078,-51.34346,68.11256,0,0,
180,2,226.2356,-52.71891,67.30835,0,0,
180,2,226.2639,-55.70938,65.73142,0,0,
180,2,226.2898,-58.09938,64.09914,0,0,
180,2,226.318,-60.22636,62.38336,0,0,
180,2,226.3468,-62.75644,60.71277,0,0,
180,2,226.3747,-64.93136,58.89887,0,0,
180,2,226.4021,-66.97871,57.01326,0,0,
180,2,226.4294,-68.89068,55.24804,0,0,
180,2,226.4567,-70.41257,53.48803,0,0,
180,2,226.4838,-71.93085,51.85366,0,0,
180,2,226.5118,-73.38163,49.98262,0,0,
180,2,226.5401,-74.9318,48.30426,0,0,
180,2,226.5676,-75.88244,46.56836,0,0,
180,2,226.5959,-77.16442,44.95341,0,0,
180,2,226.6243,-78.13282,43.45517,0,0,
180,2,226.6512,-78.5417,42.40748,0,0,
180,2,226.6791,-79.29855,41.14257,0,0,
180,2,226.7077,-79.94527,40.18439,0,0,
180,2,226.7347,-80.51147,39.20077,0,0,
180,2,226.7628,-81.06637,38.38088,0,0,
180,2,226.7905,-81.38012,37.53975,0,0,
180,2,226.8187,-81.59849,36.73322,0,0,
180,2,226.8463,-82.03703,35.78561,0,0,
180,2,226.8764,-82.59135,34.48477,0,0,
180,3,228.8472,-36.6511,77.57758,0,0,
180,3,228.8747,-36.15985,77.49728,0,0,
180,3,228.903,-35.5456,77.49684,0,0,
180,3,228.9304,-34.97508,77.42615,0,0,
180,3,228.9582,-35.17791,77.47144,0,0,
180,3,228.9863,-35.18583,77.52135,0,0,
180,3,229.0163,-35.3862,77.52214,0,0,
180,3,229.0418,-36.29737,77.5458,0,0,
180,3,229.069,-36.92222,77.46275,0,0,
180,3,229.0973,-37.7664,77.35191,0,0,
