time, Pitch, Yaw, Roll
14.61378, -63.40419, -38.60449, -39.93601
14.64083, -63.29771, -38.51565, -39.89584
14.67261, -63.16584, -38.41554, -39.8329
14.69942, -63.00917, -38.2977, -39.74017
14.72423, -62.8665, -38.17538, -39.62885
14.75166, -62.7319, -38.04512, -39.50864
14.7795, -62.58232, -37.88945, -39.37334
14.80731, -62.44214, -37.72226, -39.24784
14.83584, -62.33413, -37.5696, -39.14235
14.86248, -62.23084, -37.42141, -39.05484
14.89101, -62.13627, -37.28032, -38.99146
14.92061, -62.06196, -37.15059, -38.93597
14.94703, -61.99224, -37.03124, -38.88307
14.97506, -61.91545, -36.91542, -38.83473
15.00241, -61.82864, -36.79163, -38.7752
15.03104, -61.74674, -36.67878, -38.72498
15.05891, -61.67609, -36.5796, -38.68288
15.08646, -61.6017, -36.4957, -38.65051
15.11454, -61.5492, -36.42768, -38.6321
15.14063, -61.51753, -36.36724, -38.62234
15.1688, -61.50302, -36.33124, -38.63327
15.19588, -61.49327, -36.30664, -38.65664
15.22411, -61.46842, -36.27703, -38.68217
15.2586, -61.45876, -36.25447, -38.70398
15.29846, -61.43306, -36.22854, -38.71942
15.38932, -67.12033, -49.6292, -39.20454
